,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_66,0.14592,0.50662,0.88953,0.15626,0.13024,0.59681,0.04205,0.49567,0.55631,0.75733,0.51444,0.33465,0.5595,0.56031,0.82237,0.55226,0.50769,0.58519,0.53588,0.35891,0.15207,0.4497,0.74424,0.58835,0.41615,0.65519,0.59032,0.86834,0.32319,0.51839,0.8681,0.5444,0.5803,0.35503,0.1796,0.70626,0.68589,0.36215,0.42236,0.61632,0.87354,0.75721,0.81138,0.35187,0.59778,0.12797,0.49188,0.74613,0.22895,0.40435,0.17521,0.46692,0.38844,0.20982,0.70493,0.71464,0.46457,0.54888,0.64989,0.38654,0.51815,0.8955,0.44841,0.67569,0.50811,0.24027,0.53934,0.51409,0.23541,0.6884,0.55963,0.83687,0.39516,0.13619,0.78761,0.30337,0.71252,0.68278,0.23527,0.32537,0.36543,0.73495,0.38372,0.48343,0.33049,0.62843,0.64991,0.39417,0.39229,0.59011,0.7256,0.72906,0.25525,1.01045,0.67379,0.53991,0.55802,0.70402,0.51616,0.56518,0.72196,0.63191,0.04878,0.7715,0.71186,0.65651,0.65515,0.62791,0.64001,0.47684,0.57622,0.24284,0.61871,0.56648,0.81161,0.62863,0.13582,0.55688,0.5239,0.74371,0.54199,0.41019,0.13376,0.82225,0.58618,0.61646,0.01568,0.61609,0.38233,0.74488,0.94618,0.10724,0.64383,0.63669,0.18466,0.83415,0.12174,0.18295,0.36244,0.16516,0.26621,0.83295,0.66949,0.64039,0.58581,0.76473,0.70872,0.86717,0.6645,0.12426,0.13828,0.59848,0.13973,0.83906,0.55722,0.1617,0.11488,1.06064,0.36005,0.12554,0.94525,0.72833,0.1396,0.12171,0.13081,0.83877,0.86034,0.78694,0.99089,0.93798,0.78944,0.10356,0.99319,0.68909,0.5834,0.10965,0.69113,0.8984,0.54361,0.52734,0.09193,0.85151,0.76898,0.58583,0.13417,0.19868,0.67914,0.1227,0.65637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_65,0.2475,0.72228,1.00119,0.25822,0.26069,0.343,0.29905,0.33115,0.65689,0.59849,0.61244,0.64986,0.6594,0.65985,0.93259,0.31051,0.66114,0.74722,0.6353,0.75117,0.25381,0.74831,0.44718,1.01993,0.76637,0.75846,0.37131,0.98,0.79787,0.63005,0.96552,0.37043,0.67987,0.24667,0.28447,0.65759,0.47797,0.75107,0.2745,0.81839,0.98587,0.80596,0.92144,0.7823,0.48276,0.22582,0.26521,0.29477,0.32882,0.81711,0.27976,0.72304,0.51226,0.53252,0.49262,0.66706,0.35213,0.70724,0.44999,0.2453,0.61627,1.00826,0.54048,0.51049,0.63993,0.66816,0.41405,0.3723,0.34762,0.40679,0.75337,0.31289,0.48316,0.23542,0.89472,0.77485,0.81736,0.47515,0.27765,0.81068,0.64226,0.25826,0.24414,0.79213,0.8116,0.83042,0.41563,0.8018,0.46886,0.30471,0.83144,0.83542,0.37045,1.10652,0.77858,1.03179,0.37969,0.61277,0.34734,0.6943,0.34638,0.43677,0.26733,0.60352,0.24312,0.45535,0.50482,0.43384,0.2352,0.57769,0.23112,0.58146,0.81946,0.28462,0.69253,0.35715,0.23502,0.71737,0.13004,0.79275,0.4225,0.94086,0.23385,0.30262,0.40174,0.43642,0.28386,0.42543,0.78117,0.32983,0.74879,0.20374,0.44529,0.75431,0.29014,0.94444,0.21985,0.2869,0.71811,0.26825,0.38268,0.35242,0.46547,0.44344,0.40252,0.87317,0.4946,0.33154,0.46136,0.2219,0.23707,0.49552,0.19884,0.94871,0.81757,0.26533,0.21219,1.15744,0.85574,0.15571,1.05855,0.43776,0.23946,0.22798,0.26454,0.94887,0.60474,0.55203,0.7781,1.05125,0.31256,0.20766,1.0892,0.47828,0.3604,0.20552,0.22693,1.01077,0.36849,0.35692,0.18591,0.90683,0.34579,0.40082,0.23412,0.30637,0.47127,0.22103,0.45555,0.30673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_64,0.09776,0.4116,0.89765,0.21935,0.12355,0.80271,0.25735,0.78227,0.89293,0.66064,0.65146,0.42083,0.74489,0.68362,0.65932,0.60733,0.28384,0.8145,0.63425,0.49831,0.20701,0.4205,0.83301,0.45262,0.46031,0.62472,0.84982,0.83527,0.60136,0.6557,0.69954,0.87468,0.59318,0.49008,0.24401,0.62685,0.86735,0.48309,0.5914,0.69469,0.7115,0.6694,0.66248,0.31759,0.65697,0.11342,0.44132,0.6451,0.18665,0.37693,0.23949,0.61913,0.28957,0.40243,0.89489,0.60977,0.40096,0.42632,0.84006,0.47438,0.60593,0.73656,0.75055,0.81735,0.53595,0.44325,0.51799,0.62206,0.3031,0.62805,0.79845,0.46327,0.3061,0.19798,0.7976,0.34659,0.73942,0.91594,0.23351,0.41946,0.46291,0.61706,0.74941,0.42989,0.50308,0.74834,0.66101,0.34608,0.32003,0.57794,0.66459,0.79886,0.14912,0.89519,0.52757,0.40891,0.80668,0.58979,0.6817,0.53569,0.43141,0.76426,0.22766,0.57321,0.65598,0.84726,0.52683,0.85709,0.507,0.28086,0.41061,0.3672,1.13801,0.70329,0.55362,0.78676,0.19758,0.37435,0.52954,0.63167,0.48969,0.571,0.1961,0.57264,0.76338,0.76238,0.24292,0.89373,0.55128,0.57474,0.63018,0.16785,0.83305,0.63399,0.24936,0.84565,0.17926,0.20742,0.48124,0.2288,0.27222,0.68409,0.89872,0.7265,0.86422,0.608,0.76633,0.65178,0.85669,0.18527,0.18007,0.78616,0.16905,0.74597,0.61314,0.13804,0.12774,0.95704,0.58297,0.18221,0.76875,0.8184,0.10357,0.18302,0.14927,0.67491,0.9674,0.95067,0.66045,0.76213,0.47448,0.17158,0.83076,0.70835,0.55288,0.14706,0.51989,0.69599,0.71422,0.69334,0.15125,0.80939,0.53321,0.79664,0.15493,0.12326,0.87548,0.15146,0.84661,0.26432,0.38088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_63,0.65481,0.83343,0.3274,0.82168,0.62745,0.77244,0.52989,0.60726,0.1995,0.36896,0.17157,0.72674,0.20114,0.29554,0.17693,0.69726,0.69451,0.27508,0.19266,0.51446,0.77463,0.52775,0.43527,0.61137,0.56045,0.20778,0.59517,0.36131,0.92397,0.19937,0.3034,0.5982,0.27285,0.55216,0.84088,0.47625,0.50772,0.51287,0.46677,0.38273,0.24026,0.27315,0.27059,0.34698,0.67746,0.76534,0.43482,0.87162,0.49337,0.48232,0.56197,0.66973,0.66885,0.61542,0.59698,0.31017,0.33978,0.88896,0.53189,0.59336,0.28083,0.30976,0.39622,0.45373,0.20849,0.57463,0.39464,0.3802,0.78898,0.46305,0.21525,0.82803,0.65575,0.62172,0.32671,0.52359,0.13353,0.54722,0.64529,0.66135,0.52989,0.63939,0.78433,0.51688,0.78662,0.41974,0.40808,0.44814,0.62471,0.58976,0.17043,0.31686,0.62475,0.47551,0.26077,0.66491,0.55656,0.38591,0.43413,0.32702,0.6859,0.557,0.57128,0.17689,0.79644,0.54658,0.39484,0.50916,0.60147,0.6051,0.71312,0.45711,0.48562,0.59716,0.31166,0.64291,0.67587,0.8147,0.81402,0.24115,0.27795,0.82156,0.70148,0.6932,0.56948,0.55957,0.63568,0.53437,0.78849,0.66826,0.41676,0.73597,0.49201,0.27012,0.79733,0.36652,0.65525,0.71971,0.67672,0.83514,0.51169,0.5567,0.53656,0.4899,0.71355,0.23483,0.44783,0.57928,0.50902,0.65344,0.78347,0.50377,0.63911,0.30938,0.34688,0.58962,0.66422,0.51343,0.78342,0.70372,0.32309,0.44994,0.62487,0.7236,0.59297,0.3183,0.72232,0.7111,0.22992,0.291,0.68505,0.71671,0.44616,0.48732,0.51462,0.69574,0.59901,0.27975,0.41036,0.62452,0.70463,0.36428,0.64852,0.44484,0.71375,0.70016,0.53999,0.70821,0.50276,0.61025,0.71251,0.59546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_62,0.91139,0.56516,0.13138,0.90797,0.88639,0.37297,0.80524,0.68471,0.27653,0.44376,0.38065,0.46727,0.25657,0.22136,0.14811,0.6328,0.63003,0.32487,0.35791,0.58542,0.90148,0.58505,0.71428,0.21684,0.54699,0.22302,0.85367,0.05014,0.61568,0.4226,0.06272,0.82581,0.34254,0.68579,0.85366,0.30791,0.76297,0.5443,0.81,0.28534,0.09163,0.09047,0.08211,0.61037,0.41593,0.96553,0.57615,0.70028,0.86258,0.44313,1.0167,0.59697,0.67281,0.70366,0.68255,0.3829,0.47083,0.66128,0.63334,0.67486,0.33337,0.05045,0.37099,0.8854,0.35384,0.58152,0.55944,0.87785,0.74173,0.46749,0.39425,0.44136,0.67104,0.99834,0.15279,0.45168,0.27027,0.74596,0.76048,0.51415,0.54376,0.96493,0.70174,0.33613,0.43856,0.16382,0.62912,0.47707,0.68021,0.44195,0.21538,0.11965,0.86734,0.2987,0.15251,0.2209,0.68941,0.40859,0.76988,0.18097,0.68404,0.72956,0.85888,0.52219,0.66192,0.75364,0.37431,0.81041,0.70246,0.78715,0.61825,0.59016,0.30732,0.83754,0.28568,0.40276,0.93677,0.4789,0.70763,0.09351,0.40143,0.51408,0.94975,0.6979,0.8314,0.70713,0.942,0.81111,0.45411,0.6982,0.22778,1.00108,0.68257,0.29953,1.08146,0.0533,1.06176,1.06117,0.47317,1.06724,0.90553,0.87731,0.75923,0.70956,0.72627,0.10477,0.76573,0.9073,0.78747,1.00349,1.09227,0.87505,1.05205,0.06662,0.20842,1.00703,1.02714,0.23075,0.60664,0.94547,0.09264,0.73328,0.97874,0.95681,0.972,0.06567,0.4801,0.5324,0.47748,0.11941,0.62113,1.00684,0.24565,0.62195,0.67922,1.02665,0.74551,0.05688,0.78057,0.81615,1.03934,0.08619,0.55356,0.76321,0.94136,0.82124,0.7604,0.97016,0.80139,0.9087,0.954,0.78322,0.35566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_61,0.75092,0.74394,0.73229,0.81483,0.74401,0.42755,0.68868,0.27752,0.6687,0.50158,0.47011,0.64623,0.6608,0.7363,0.68342,0.17109,0.72055,0.5065,0.58963,0.5863,0.8803,0.60738,0.06423,0.88124,0.59435,0.55616,0.07952,0.83315,0.46468,0.55022,0.89562,0.0797,0.49533,0.33438,0.83404,0.79925,0.04285,0.59766,0.16438,0.63362,0.79339,0.67383,0.84384,0.49877,0.39537,0.83579,0.36668,0.49921,0.66794,0.55458,0.64908,0.42642,0.73615,0.58675,0.0817,0.64476,0.92733,0.75117,0.10952,0.21768,0.6543,0.87345,0.64019,0.05843,0.68191,0.50143,0.70173,0.14732,0.89524,0.22573,0.40209,0.49798,0.47455,0.71418,0.71425,0.73456,0.51855,0.04906,0.6689,0.5644,0.37856,0.11197,0.2705,0.59679,0.69374,0.65531,0.26114,0.5174,0.60168,0.41132,0.5606,0.7878,0.75904,0.9924,0.83031,0.89118,0.10161,0.7046,0.09939,0.65218,0.35947,0.05742,0.70292,0.49754,0.40124,0.04899,0.5898,0.03984,0.27428,0.61678,0.54845,0.51309,0.59566,0.16451,0.85109,0.32096,0.77316,0.84272,0.45408,0.74744,0.6389,0.49482,0.89669,0.32877,0.06132,0.16823,0.63251,0.0432,0.69376,0.30055,0.7084,0.79796,0.08411,0.60486,0.63833,0.86666,0.7513,0.74267,0.47716,0.67109,0.67483,0.09423,0.04315,0.07815,0.14455,0.88612,0.06049,0.11009,0.03134,0.86717,0.71664,0.05239,0.81579,0.90386,0.693,0.68007,0.76093,1.02481,0.57342,0.72899,0.77325,0.05543,0.85512,0.82418,0.6809,0.83018,0.21603,0.20735,0.49099,0.72444,0.31631,0.78197,0.99823,0.10729,0.29815,0.76981,0.28322,0.85196,0.08365,0.09212,0.80483,0.97687,0.44985,0.06339,0.81524,0.94826,0.03162,0.80914,0.02541,0.60468,0.41602,0.78527,0.54359,0.82843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_60,0.62624,0.60234,0.41754,0.58029,0.61433,0.64506,0.79923,0.71155,0.30217,0.38085,0.41616,0.53472,0.39514,0.39904,0.23745,0.78624,0.66614,0.43658,0.35716,0.64345,0.77619,0.69673,0.64993,0.57992,0.63304,0.27011,0.76866,0.30097,0.95407,0.44144,0.24482,0.73411,0.35736,0.86729,0.53096,0.3179,0.68583,0.76775,0.68563,0.37053,0.25364,0.13223,0.22161,0.53524,0.50438,0.61424,0.54206,0.67778,0.54767,0.57657,0.63205,0.84782,0.48753,0.83424,0.70354,0.32619,0.29841,0.74615,0.5064,0.64757,0.36114,0.26601,0.54717,0.73289,0.32311,0.65221,0.38252,0.66937,0.70752,0.50512,0.39687,0.47608,0.57081,0.58875,0.3921,0.75595,0.23094,0.711,0.59281,0.73193,0.77504,0.57183,0.64273,0.36706,0.65904,0.33716,0.82587,0.53768,0.58573,0.63397,0.25332,0.40381,0.55346,0.44213,0.25902,0.58699,0.59791,0.29284,0.62982,0.14034,0.56321,0.69295,0.80158,0.27431,0.6693,0.70975,0.32576,0.66611,0.55551,0.46302,0.57003,0.62031,0.49063,0.79294,0.15725,0.57419,0.64103,0.50201,0.49947,0.2971,0.311,0.89432,0.61411,0.52062,0.73703,0.86685,0.82955,0.695,0.75473,0.7308,0.25131,0.69892,0.56008,0.2927,0.70077,0.30589,0.72398,0.68603,0.552,0.68958,0.61297,0.53029,0.69821,0.575,0.83508,0.38453,0.63708,0.54452,0.66589,0.65412,0.70781,0.72324,0.67885,0.28114,0.18905,0.59093,0.62964,0.44081,0.9012,0.60238,0.36082,0.63607,0.63713,0.73588,0.55822,0.32234,0.71679,0.70549,0.29681,0.40681,0.50702,0.70463,0.35729,0.4954,0.5741,0.6602,0.54832,0.25164,0.63968,0.69301,0.6687,0.32179,0.34562,0.62352,0.67734,0.5073,0.62132,0.67202,0.6583,0.80989,0.62945,0.50966,0.29192,0.2385,0.67175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_59,0.05703,0.39972,0.9969,0.06704,0.06755,0.71253,0.09856,0.60432,0.66676,0.61977,0.57782,0.42344,0.66939,0.6271,0.92317,0.62683,0.35369,0.66367,0.64339,0.41703,0.06322,0.49496,0.82748,0.66501,0.48059,0.77696,0.70986,0.97407,0.45383,0.54667,1.00516,0.70845,0.64821,0.4934,0.08808,0.56781,0.88523,0.44797,0.60837,0.77216,0.98036,0.84245,0.91121,0.48953,0.80427,0.04232,0.59588,0.58604,0.15937,0.46553,0.08411,0.48646,0.30868,0.25787,0.89829,0.5766,0.34165,0.38513,0.83448,0.5329,0.58892,0.99445,0.55631,0.86322,0.64842,0.35703,0.4069,0.70551,0.13827,0.76727,0.73291,0.66325,0.29614,0.04934,0.92609,0.46179,0.79205,0.87311,0.12459,0.488,0.41851,0.57694,0.56141,0.576,0.4625,0.80585,0.73355,0.4546,0.31057,0.6146,0.81541,0.81959,0.13538,1.08654,0.75927,0.61241,0.77333,0.52307,0.67672,0.76516,0.60801,0.81245,0.0736,0.57578,0.5234,0.84167,0.54904,0.80716,0.50641,0.33087,0.41763,0.31787,0.80284,0.61961,0.66883,0.73901,0.04914,0.39106,0.39044,0.8366,0.42809,0.55514,0.04634,0.61513,0.75812,0.68803,0.08527,0.79251,0.43553,0.5994,0.78667,0.00639,0.82748,0.66989,0.09244,0.9359,0.03597,0.09254,0.5175,0.07478,0.16577,0.67917,0.85666,0.82192,0.7562,0.85965,0.90381,0.647,0.86007,0.03893,0.052,0.77139,0.05257,0.94054,0.724,0.0711,0.02955,1.14097,0.49611,0.03934,1.05882,0.81292,0.05247,0.02576,0.07085,0.94067,1.09906,0.99812,0.75919,1.05093,0.66816,0.00636,1.06802,0.882,0.68718,0.02577,0.53596,1.00721,0.70911,0.68837,0.0096,0.89563,0.62232,0.75845,0.04665,0.10519,0.86976,0.03642,0.84103,0.10333,0.19911,0.16357,0.72703,1.01948,0.77992,0.69036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_58,0.86583,0.55039,0.08349,0.8618,0.84159,0.4672,0.76367,0.58351,0.22273,0.48073,0.3463,0.58371,0.20471,0.23851,0.14426,0.67927,0.59403,0.30008,0.32389,0.5511,0.8559,0.57753,0.76477,0.21214,0.46838,0.24022,0.91113,0.06503,0.61346,0.41135,0.05943,0.8819,0.3616,0.58444,0.80964,0.29808,0.81595,0.54227,0.82761,0.33092,0.08814,0.15835,0.07868,0.6026,0.46729,1.06501,0.65835,0.61551,0.73685,0.50633,0.96767,0.64477,0.56294,0.66542,0.73143,0.37208,0.4924,0.62422,0.67988,0.80116,0.2768,0.04724,0.4042,0.78942,0.34862,0.54728,0.468,0.78227,0.70196,0.57066,0.33487,0.51405,0.70186,0.94971,0.16909,0.39344,0.28825,0.79782,0.79516,0.51218,0.56904,1.02932,0.75228,0.43701,0.50214,0.18029,0.55125,0.54231,0.73318,0.54736,0.23248,0.05974,0.9596,0.29894,0.14862,0.24868,0.73899,0.45956,0.82325,0.25808,0.74826,0.78042,0.8155,0.48226,0.71055,0.80611,0.39213,0.86583,0.75288,0.77748,0.6798,0.55564,0.27472,0.89461,0.28086,0.42171,0.89028,0.54576,0.72383,0.16127,0.42012,0.51212,0.90253,0.79068,0.88819,0.69167,0.89587,0.86625,0.51792,0.59462,0.31018,0.95185,0.73175,0.34548,1.02971,0.06826,1.01056,1.03773,0.51458,1.01586,0.86046,0.93714,0.8118,0.83863,0.77759,0.10121,0.78241,0.96879,0.84161,0.95429,1.08875,0.857,0.90535,0.06328,0.25082,0.95766,0.97686,0.2316,0.57193,0.9879,0.08912,0.78472,0.88662,0.90899,0.92383,0.06238,0.49077,0.54416,0.41276,0.11572,0.74745,0.95736,0.26665,0.74683,0.67136,0.97667,0.79814,0.05362,0.83438,0.87239,0.98878,0.08271,0.54664,0.78011,0.89443,0.89913,0.81316,0.92207,0.85622,0.86376,0.97588,0.82728,0.27541,0.05941,0.88469,0.32212,0.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_57,1.06501,0.63732,0.14235,0.81567,0.99575,0.35097,0.72287,0.55565,0.20416,0.56165,0.43081,0.47034,0.26972,0.14986,0.15956,0.8006,0.6679,0.36691,0.37599,0.49327,0.82572,0.45825,0.84251,0.2307,0.52128,0.25767,0.86053,0.0783,0.55235,0.38575,0.07267,0.80929,0.35127,0.6955,0.76607,0.37584,0.89675,0.61143,0.7582,0.25739,0.09883,0.17139,0.08602,0.58839,0.4927,0.85865,0.64433,0.57362,0.85597,0.53285,0.91782,0.60783,0.65591,0.62873,0.81476,0.43815,0.37475,0.56134,0.7528,0.78517,0.23759,0.06019,0.3675,0.85877,0.25948,0.66991,0.43931,0.85136,0.66348,0.59739,0.44194,0.53957,0.84749,0.9004,0.18491,0.51836,0.27854,0.87711,0.76039,0.62276,0.70126,1.12489,0.68626,0.43176,0.37471,0.1964,0.64341,0.57001,0.85276,0.44973,0.24975,0.13053,0.93938,0.32895,0.1641,0.26814,0.8157,0.36106,0.90458,0.27356,0.79149,0.91162,0.77248,0.54337,0.64681,0.88619,0.50167,0.94965,0.86893,0.62865,0.56584,0.70245,0.23579,0.84427,0.26209,0.50372,0.84356,0.53207,0.68645,0.18136,0.49589,0.62264,0.855,0.63629,0.97385,0.79777,0.84945,0.94963,0.38972,0.72093,0.30995,0.90198,0.80796,0.26333,0.97669,0.08164,0.96596,0.95774,0.61368,0.96333,0.81536,1.02686,0.89197,0.82227,0.84694,0.11547,0.86086,1.06066,0.9238,0.90441,0.99366,0.94987,0.83715,0.07012,0.2476,1.09925,0.92575,0.25929,0.51325,0.92556,0.10321,0.86359,0.83997,0.86088,1.03039,0.07566,0.55322,0.60927,0.47038,0.13046,0.78181,0.9072,0.27457,0.74034,0.63763,0.92587,0.93413,0.06679,0.91623,0.95747,0.93729,0.02031,0.51626,0.89071,0.86671,0.73646,0.89356,0.87354,0.93926,0.81877,0.92865,0.86604,0.34598,0.07627,0.96954,0.31352,0.91896,0.07286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_56,0.73537,0.81265,0.44965,0.76139,0.70567,0.78217,0.60035,0.81741,0.36582,0.32666,0.3816,0.64019,0.41634,0.43641,0.23563,0.53029,0.91036,0.27809,0.30136,0.5465,0.88015,0.44003,0.54114,0.53511,0.49547,0.34354,0.69844,0.36338,0.80504,0.47878,0.35756,0.65183,0.19174,0.585,0.79208,0.53229,0.5626,0.74308,0.74011,0.35731,0.28245,0.32061,0.24959,0.45745,0.67144,0.69634,0.38824,0.91184,0.69687,0.57445,0.84869,0.70021,0.74252,0.4833,0.63773,0.58662,0.41197,0.82404,0.76386,0.56686,0.30964,0.34068,0.46747,0.53471,0.37489,0.7266,0.35987,0.69306,1.00236,0.58221,0.27953,0.78478,0.59959,0.84686,0.33551,0.78953,0.28926,0.61814,0.82304,0.85752,0.5828,0.68145,0.63151,0.55908,0.77786,0.42811,0.65182,0.56228,0.91131,0.65095,0.29922,0.4358,0.58006,0.50602,0.18991,0.58589,0.76562,0.31688,0.73907,0.31524,0.53046,0.62744,0.62406,0.46495,1.00188,0.59522,0.42648,0.60238,0.84587,0.46479,0.6815,0.64264,0.38862,0.5928,0.232,0.77833,0.84751,0.86014,0.73469,0.34813,0.43451,0.75717,0.69334,0.54446,0.53342,0.5545,0.69123,0.56003,0.52923,0.67307,0.2423,0.73381,0.70461,0.20951,0.6041,0.3687,0.82406,0.78241,0.82876,0.63556,0.87318,0.65555,0.60668,0.50556,0.53343,0.30022,0.53579,0.6827,0.58344,0.73602,0.81245,0.60346,0.67805,0.26747,0.28319,0.69617,0.81129,0.55077,0.64768,0.754,0.24086,0.53771,0.68083,0.69787,0.64502,0.36073,0.60552,0.5703,0.33367,0.20394,0.5224,0.73808,0.44049,0.44173,0.242,0.75476,0.84142,0.29789,0.70748,0.5319,0.76418,0.3521,0.49814,0.55794,0.85168,0.59023,0.56044,0.82649,0.5952,0.66216,0.75746,0.6315,0.29319,0.36353,0.61789,0.36822,0.74846,0.35822,0.33389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
