,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_58,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,6.60579176,4.84928967,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,50.46657424,19.15577365,5.75034566,4.5799277,2.71690891,3.59249198,5.29266479,6.0512088,9.01687381,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.74100241,5.98898365,4.79627061,3.97837294,8.6936993,2.40503532,5.28943882,50.5395808,52.40071196,50.25380951,5.59178735,4.3054359,3.6784115,47.47671567,8.79089675,18.17636444,1.49782993,2.04992637,4.54379926,14.51494853,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,4.21589375,29.34257432,5.3316389,0.10117294,3.18665651,6.66101808,18.71723512,10.96141229,47.25468156,29.44977229,5.34088711,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.0738352,3.76837565,5.12364466,33.89823638,0.000001,2.73540305,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,5.59925178,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.000001,3.95442491,48.65763871,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.38438037,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.05315228,0.05354883,0.0541446,0.05140917,0.000001,0.000001,0.11165592,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_57,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,6.60579176,4.84928967,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,50.46657424,19.15577365,5.75034566,4.5799277,2.71690891,3.59249198,5.29266479,6.0512088,9.01687381,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.74100241,5.98898365,4.79627061,3.97837294,8.6936993,2.40503532,5.28943882,50.5395808,52.40071196,50.25380951,5.59178735,4.3054359,3.6784115,46.79163978,8.79089675,18.17636444,1.49782993,2.04992637,4.54379926,14.51494853,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,3.97015595,29.34257432,5.3316389,0.1599607,3.18665651,6.66101808,18.71723512,10.96141229,46.66228049,29.44977229,5.30112308,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.0738352,3.54772627,4.92768755,33.89823638,0.05751413,2.73540305,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,5.25159956,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.06594411,3.95442491,48.65763871,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.38438037,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.11277542,0.11401339,0.11456745,0.10911475,0.000001,0.000001,0.11165592,0.000001,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_56,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,6.60579176,4.84928967,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,50.46657424,19.15577365,5.75034566,4.5799277,2.71690891,3.59249198,5.29266479,6.0512088,9.01687381,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.74100241,5.98898365,4.79627061,3.97837294,8.6936993,2.40503532,5.28943882,50.5395808,52.40071196,50.25380951,5.59178735,4.3054359,3.6784115,46.75721044,8.79089675,18.17636444,1.49782993,2.04992637,4.54379926,14.51494853,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,4.25710075,29.34257432,5.3316389,0.09742301,3.18665651,6.66101808,18.71723512,10.96141229,46.73869885,29.44977229,5.72309374,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.0738352,3.78627747,5.11028761,33.89823638,0.000001,2.73540305,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,5.55722795,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.000001,3.95442491,48.65763871,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.38438037,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.05109076,0.05145164,0.05201369,0.04947382,0.000001,0.000001,0.11165592,0.000001,0.000001,0.05271732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_55,0.4948801,7.96917182,0.52124076,5.53929211,4.65426776,5.95895573,7.44318922,?,53.30945006,3.94571017,3.57575663,3.50763234,46.45468631,58.6326048,2.33503931,47.29756232,51.78544161,4.38675833,6.08561395,5.53097855,54.29579473,8.50091728,4.4032269,2.47957884,8.67199801,1.84186507,5.25364453,6.77858525,8.02759308,10.35017542,45.14768105,46.52347541,4.19150633,4.68192722,5.19404393,51.17377931,47.51623641,48.68926992,3.09221831,1.28004441,49.13208175,3.09900066,5.46791679,1.86009753,49.05850007,6.13758333,46.44142539,44.93533818,50.21730783,3.72333929,2.10487811,3.09900066,52.19073806,56.0340818,3.47031262,51.43329033,51.05675876,3.45536896,3.17891439,10.89957443,7.65274968,3.19131914,7.25095713,4.84195696,1.95084717,53.65893695,53.30945006,9.03097247,15.18885294,3.57575663,3.17891439,56.0654471,8.82771981,3.67788846,50.9284163,1.57518519,3.3951041,2.46060512,2.37754083,2.12666228,10.41904239,11.08069148,10.89957443,12.24683958,49.37971985,48.11350455,7.14057473,7.60351243,53.30945006,7.22296822,1.01319792,3.77878785,6.10758334,6.10758334,5.32982174,46.66861259,5.433409,3.46250467,5.53097855,4.52122501,51.56229606,2.97928864,4.38812242,1.797906,1.20902686,0.24886465,0.25276555,0.26873585,0.25487156,0.28349932,1.09077469,51.52799801,1.34068419,50.742342,6.89093059,12.03147277,6.53067967,2.59723917,2.52746908,3.19361107,2.58396496,6.44279675,48.08427504,49.45527097,1.49744316,48.39153336,46.66861259,49.38194576,1.08403789,3.36531235,1.80882318,7.87189067,7.47451521,1.49744316,54.08481655,0.19494186,3.64050673,6.44526685,0.11654516,0.39324527,4.46204742,2.41527874,5.72053832,6.39281185,6.95192182,1.01987113,6.25892945,?,54.08481655,16.47814456,53.24998606,5.28191057,1.76748697,51.32257768,3.36232524,6.24564247,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,46.66861259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_54,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,6.60579176,4.84928967,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,50.46657424,19.15577365,5.75034566,4.5799277,2.71690891,3.59249198,5.29266479,6.0512088,9.01687381,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.74100241,5.98898365,4.79627061,3.97837294,8.6936993,2.40503532,5.28943882,50.5395808,52.40071196,50.25380951,5.59178735,4.3054359,3.6784115,47.39556697,8.79089675,18.17636444,1.49782993,2.04992637,4.54379926,14.51494853,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,4.80023293,29.34257432,5.3316389,0.16155426,3.18665651,6.66101808,18.71723512,10.96141229,47.4828718,29.44977229,5.47375502,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.0738352,3.64602181,5.01733035,33.89823638,0.05750088,2.73540305,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,5.4239148,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.06600682,3.95442491,48.60886551,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.38438037,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.11345556,0.11472726,0.1152862,0.10971366,0.000001,0.000001,0.05203003,0.000001,0.05267627,0.05267627,0.05267627,46.66861259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_53,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,6.60579176,4.84928967,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,50.46657424,19.15577365,5.75034566,4.5799277,2.71690891,3.59249198,5.29266479,6.0512088,9.01687381,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.74100241,5.98898365,4.79627061,3.97837294,8.6936993,2.40503532,5.28943882,50.5395808,52.40071196,50.25380951,5.59178735,4.3054359,3.6784115,47.13907018,8.79089675,18.17636444,1.49782993,2.04992637,4.54379926,14.51494853,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,4.40656521,29.34257432,5.3316389,0.16115591,3.18665651,6.66101808,18.71723512,10.96141229,46.99274461,29.44977229,4.41073333,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.0738352,3.70570355,5.04678315,33.89823638,0.05796482,2.73540305,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,5.46047496,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.06653766,3.95442491,48.65763871,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.38438037,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.11365343,0.11491614,0.11546828,0.109939,0.000001,0.000001,0.11165592,0.000001,0.000001,0.04772073,0.05309553,46.66861259,0.05267627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_52,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.52816194,5.43110336,7.38928486,5.09262108,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,28.38145346,2.00189209,7.04060097,30.65566438,49.55095814,45.00581027,5.75034566,3.69767824,2.60098802,3.59249198,4.31202832,6.0512088,16.9760857,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,3.4564987,5.98898365,3.63132361,4.5227561,5.83812741,2.1275505,5.28943882,50.5395808,52.40071196,50.25380951,4.3079218,3.52779942,2.85771784,37.64121834,8.79089675,11.39709644,1.49782993,2.04992637,3.57435644,30.36560942,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,4.40111188,29.34257432,5.3316389,0.19961627,3.18665651,7.5047969,42.70613834,8.91269528,48.43246996,29.44977229,4.85418629,52.01486232,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,5.86652841,2.16346583,5.55525082,6.35935931,5.54046566,4.57327932,5.22192788,52.54436016,7.66430175,4.17270618,4.25951976,33.89823638,0.10561521,3.63372027,2.26216227,2.16527542,1.72140994,5.79828021,37.42002492,7.77369796,5.02941767,5.89005542,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,5.11658936,10.56406262,3.7092537,4.18865534,8.67085371,4.12379925,7.42932324,7.69910732,5.68055697,7.46937228,4.40594034,5.29902553,3.37087738,5.20600543,3.89084353,0.11981162,3.95442491,47.3235725,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.77077444,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.92175008,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.54235502,3.77762692,5.51206853,5.54726616,47.68328657,3.92017689,4.91761694,6.12704082,0.15669108,0.15862595,0.15870568,0.15208263,0.11589108,0.10762806,0.22865896,0.1046309,0.10117294,0.1599607,0.09742301,46.66861259,0.16155426,0.16115591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_51,46.89376944,53.55902745,50.30988907,50.21810448,50.46563579,48.29880876,41.16297125,5.96211808,5.19656526,48.11065278,21.76187512,40.69990853,6.14667895,1.9302482,51.93936876,?,7.19515113,50.70209455,13.34540598,5.09598424,55.60506223,14.95977215,7.06167677,41.88287075,43.24600478,9.74929093,3.99322397,6.42787068,45.56810678,24.43744205,11.19389688,51.32807293,43.04120148,36.82311769,46.95069624,6.75026742,30.70963323,41.71497912,18.96508111,54.92594936,5.98898365,47.51619899,7.59526827,49.25556713,3.32773568,12.3234096,50.5395808,52.40071196,50.25380951,47.94074436,8.08760866,46.67936951,43.25145944,8.79089675,11.39709644,2.11836188,2.78798631,46.80311524,30.48144554,1.67577904,10.58737252,15.89695341,15.4769501,48.64071235,4.40111188,34.82209901,5.81566592,0.19961627,3.18665651,22.10827905,39.12008046,11.85393757,43.6998071,15.76974607,6.32212189,52.01486232,6.53677481,10.11477073,18.62981124,10.20745401,1.53141791,1.2710629,1.67577904,3.96843033,3.78742614,37.56920938,40.32993499,18.35478454,5.01823782,24.04445408,52.54436016,42.70573188,5.36720444,8.15896727,17.77278147,0.10561521,3.63372027,45.98811353,4.95288243,4.23252739,42.49288573,12.47951433,4.18821261,12.10605115,16.97151869,46.99603348,22.61336453,15.87921225,11.2297449,37.34111573,8.55403222,5.11658936,46.73885358,3.7092537,46.63067627,8.67085371,46.52214841,10.07320594,10.40649731,6.83296449,10.17546436,6.99218636,5.29902553,3.37087738,5.20600543,3.89084353,0.11981162,3.95442491,47.88276411,17.18804181,51.97940854,10.88283862,15.95133245,5.20600543,5.30440407,48.07741245,50.50872843,17.77278147,22.64941393,4.65224987,41.95637339,52.80965197,12.1989216,14.67493441,13.37819822,51.61469158,19.70779671,5.24108234,4.18442908,51.74962305,6.13520853,48.89264947,49.21504477,4.91761694,50.66764259,0.15669108,0.15862595,0.15870568,0.15208263,0.11589108,0.10762806,0.22865896,0.1046309,0.10117294,0.1599607,0.09742301,47.75922863,0.16155426,0.16115591,0.19961627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_50,45.22406897,8.90590082,5.98558192,4.0753447,3.09663728,3.6916948,6.35253526,5.20931188,4.54444143,5.43110336,6.69390931,4.85932677,6.14667895,1.92603296,51.93936876,?,7.19515113,50.70209455,28.38145346,1.9956682,7.04060097,30.65566438,49.02385572,19.15577365,5.75034566,4.64513547,2.71690891,3.68652755,4.79723309,6.0512088,9.08072011,51.32807293,34.21234508,46.91954772,7.80491575,7.78474582,17.38725283,6.24111799,45.64630692,4.84163095,5.98898365,4.80476969,3.94060558,8.79682255,2.45752248,5.51419293,50.5395808,52.40071196,50.25380951,5.68905062,4.3996366,3.69885779,47.85139668,8.3883207,18.46181586,1.28100071,2.15375144,4.54899761,14.57688405,4.01568918,4.66159991,43.15302976,4.9341145,2.69860735,3.64517293,29.34257432,5.47908452,0.1662729,3.65865526,6.75349988,18.71723512,10.96978472,47.53534429,29.44977229,5.16699934,52.09995903,6.53677481,4.25136154,4.52365996,14.1850488,3.66265295,3.51828668,4.01568918,6.89688429,2.16346583,5.77053149,6.52844176,5.73991445,4.58474149,5.22192788,52.54436016,7.0100055,3.2736842,4.36327318,33.89823638,0.05912065,2.60619099,2.26216227,2.46882781,2.01642307,6.05168741,37.42002492,4.0860974,5.29637984,6.13087585,45.85032609,13.60867901,10.98057384,8.86688688,22.40443649,1.30868508,4.21190823,10.56406262,3.7092537,4.13557274,8.68452449,4.07071966,7.43048356,7.70324174,5.66343309,7.47102115,4.37928777,5.29902553,3.37087738,5.20600543,3.89084353,0.000001,3.6301363,49.0571072,40.90367678,51.97940854,4.77290583,5.05482448,5.20600543,4.91486581,47.23550391,6.78100533,33.89823638,13.55016079,4.37143989,7.40271305,52.80965197,26.08249012,29.74253954,33.89823638,51.61469158,4.02808668,4.45892759,3.65419053,5.51206853,5.65214221,47.68328657,3.92017689,4.93500406,6.12704082,0.11679196,0.11816511,0.11871605,0.11283099,0.05819664,0.05402529,0.05402529,0.05402529,0.05402529,0.05402529,0.05402529,46.66861259,0.05402529,0.05402529,0.1662729,0.1662729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_49,6.4471343,4.14206206,8.0355225,2.48584386,3.83154384,2.03489025,5.21544872,4.45791784,4.55935088,50.56429296,54.15562454,53.47514999,3.36857717,55.76663158,48.59754914,49.06518214,45.97006507,34.90210668,59.6192426,6.3065396,22.15344691,57.29805445,7.31756175,51.63061721,2.74403576,52.11704441,13.12830238,52.81731355,5.62074856,1.24155417,30.69576957,3.13748892,50.29697689,52.22366725,50.85770435,51.30307627,49.86589478,4.57713786,47.36330832,8.63683658,2.01465283,11.70917561,52.76270227,52.81360863,54.09905775,8.54725516,43.61409757,42.46257349,42.52185669,14.14302614,52.92571456,8.98960635,2.55810226,51.87535826,54.52927555,5.30004548,5.6344594,9.24030391,54.32074738,58.40924167,57.59334649,50.37945717,58.12902721,3.57260791,12.10784406,3.88703079,4.94053042,11.04131447,59.47860466,54.16361313,51.74123483,54.93706203,51.929531,57.76082132,45.29724391,8.16256486,8.76259984,4.72683662,9.97449159,56.78861,58.90685067,58.86615083,58.40924167,14.32134967,9.663014,4.64122551,8.83132341,9.03281868,4.57983374,3.6729229,53.18941411,53.77644177,50.85464117,53.65732672,58.74968042,8.63539959,10.32711365,4.91610373,7.80352469,6.45062396,6.64173776,48.90102097,51.55432717,6.60018473,8.35722003,49.2218777,47.99133452,48.50386162,4.2534496,50.81161666,6.09352145,11.3681244,5.85165179,35.129775,10.47250707,57.56520577,10.22798921,4.49099195,4.2954449,3.42026463,4.40078431,7.35844269,3.12164135,3.59836966,52.16739816,45.9777007,8.96433882,10.94521269,52.7763473,48.05798474,48.50220606,56.50648062,56.92484445,52.16739816,5.64139353,4.06037776,51.12567275,58.66573614,48.24955798,51.17782864,53.946929,51.68663543,59.19136895,59.86160059,59.64737516,47.10518276,59.05652995,6.09954733,5.9223519,3.35117861,4.75783882,2.72524947,2.56833407,53.82136262,50.7722746,9.73487679,10.47616781,6.54904463,59.63146869,5.25043966,5.87058731,6.69187092,6.46864471,8.37622236,7.70554814,8.18470002,9.97534131,7.74579783,8.77066834,6.32149139,51.59783131,7.29190968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_48,52.48758587,50.06043532,52.36960561,48.13328364,48.95105622,48.38930058,58.39609795,8.77468454,4.55802759,3.09315606,50.82411129,53.19485726,0.73637707,4.24560752,47.15957908,7.50927808,0.64452835,17.44294561,58.92151463,45.96735047,2.98575659,56.1437842,12.27199828,53.68696962,51.23095193,?,7.48393963,55.24450035,2.84086587,45.34606386,4.12183144,48.98826181,48.39115698,2.18262442,1.97117966,48.34877676,1.20884463,48.59939968,51.53181642,47.96629322,1.870579,4.77446842,48.21080315,49.47597557,5.6577239,55.81610441,49.12435208,48.92519545,49.70588353,6.07814881,10.29872816,4.77446842,3.48625091,23.00138555,9.13940658,4.07130214,4.20397006,6.07814881,50.60676021,64.45821635,6.02693386,49.63032251,59.00109639,49.16096471,47.85502739,45.11352602,4.55802759,1.53261986,56.09173386,50.82411129,50.60676021,54.80389948,40.6190159,57.06541654,8.94466514,48.21103049,2.97127978,45.85691659,45.85691659,57.06541654,64.45821635,58.5225078,57.36798693,58.66377328,2.80638778,44.0143426,47.17971526,48.16248274,4.55802759,48.44753787,52.24812769,1.6002529,59.01920845,59.01920845,58.90213342,1.50934747,47.37629668,52.81854795,45.96735047,15.51956416,44.12349661,49.03438922,60.17303116,48.08127358,60.59554681,52.77135377,50.84353012,3.24700101,0.91944948,52.77135377,1.38994972,48.4905138,50.44640765,2.15698581,52.69285575,54.93021439,52.69285575,45.01491145,45.47103016,5.82316061,45.27188862,49.7949195,2.7625792,1.0285251,5.72457748,7.36587496,1.50934747,4.11503232,47.91745991,49.03438922,9.85992179,7.47406139,58.0376195,6.98233338,8.77468454,52.36960561,6.46537962,58.99718572,52.77135377,56.94233716,51.14800682,47.52128683,57.88409067,58.92151463,58.92151463,48.21103049,60.16250311,8.77468454,8.77468454,24.79331221,8.62278571,31.70601092,1.76142101,7.36587496,3.76383964,1.36119428,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,?,1.50934747,1.50934747,1.50934747,1.50934747,1.50934747,4.69159195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
