response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
9454.38,7.0,8.0,8.0,20.0,20.0,19.0,17.0,10.0,17.0,4.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9604.8,11.0,15.0,13.0,10.0,16.0,3.0,17.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925.93,17.0,17.0,15.0,7.0,3.0,20.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10745.2799999999,13.0,20.0,3.0,4.0,11.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7703.82,11.0,19.0,20.0,7.0,10.0,8.0,8.0,3.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580.274,16.0,5.0,9.0,19.0,15.0,3.0,7.0,20.0,10.0,1.0,17.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143.96,1.0,4.0,14.0,19.0,1.0,15.0,7.0,17.0,7.0,8.0,4.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5968.236,6.0,7.0,11.0,11.0,16.0,16.0,20.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9498.9,17.0,7.0,14.0,10.0,7.0,5.0,17.0,3.0,1.0,14.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295.644,14.0,9.0,17.0,3.0,17.0,4.0,4.0,20.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6208.56,7.0,11.0,1.0,15.0,1.0,16.0,16.0,11.0,1.0,17.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11443.86,10.0,20.0,16.0,20.0,15.0,14.0,20.0,4.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697.232,16.0,20.0,14.0,2.0,16.0,16.0,6.0,10.0,7.0,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13117.14,17.0,1.0,8.0,10.0,6.0,10.0,20.0,1.0,4.0,4.0,11.0,17.0,20.0,17.0,3.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0
5728.644,16.0,17.0,1.0,13.0,20.0,11.0,5.0,8.0,16.0,3.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7872.6,5.0,11.0,1.0,7.0,4.0,16.0,20.0,8.0,4.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983.982,20.0,17.0,11.0,7.0,17.0,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11597.039999999899,4.0,8.0,13.0,4.0,14.0,1.0,4.0,1.0,13.0,1.0,6.0,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10103.46,4.0,17.0,3.0,10.0,14.0,6.0,17.0,20.0,15.0,8.0,4.0,7.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825.342,1.0,1.0,7.0,7.0,3.0,14.0,3.0,1.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12031.98,17.0,11.0,2.0,7.0,11.0,19.0,4.0,10.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448.56,11.0,3.0,7.0,11.0,3.0,10.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7912.68,7.0,2.0,14.0,1.0,7.0,10.0,10.0,15.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9448.56,14.0,4.0,11.0,10.0,13.0,6.0,8.0,2.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245.0,11.0,10.0,8.0,18.0,19.0,9.0,16.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9239.88,9.0,4.0,4.0,7.0,4.0,10.0,17.0,11.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12231.6,1.0,11.0,17.0,10.0,11.0,17.0,11.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12993.96,3.0,8.0,14.0,11.0,16.0,3.0,1.0,8.0,7.0,7.0,14.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8239.62,4.0,14.0,10.0,6.0,7.0,9.0,20.0,15.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504.118,10.0,10.0,2.0,16.0,7.0,20.0,16.0,3.0,15.0,15.0,1.0,19.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340.6,7.0,2.0,11.0,10.0,7.0,17.0,11.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15280.26,8.0,14.0,6.0,19.0,11.0,19.0,11.0,17.0,16.0,7.0,8.0,13.0,7.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2426.868,20.0,1.0,1.0,4.0,17.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985.06,1.0,11.0,19.0,4.0,20.0,2.0,4.0,11.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3251.532,9.0,16.0,4.0,19.0,10.0,17.0,16.0,6.0,4.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12233.94,20.0,3.0,11.0,11.0,3.0,1.0,14.0,1.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5926.29,1.0,19.0,8.0,4.0,20.0,6.0,15.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917.57,9.0,13.0,20.0,20.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15386.6999999999,7.0,3.0,7.0,11.0,13.0,20.0,11.0,1.0,11.0,16.0,3.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7471.74,11.0,3.0,4.0,14.0,17.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15433.0199999999,4.0,10.0,10.0,2.0,15.0,10.0,20.0,7.0,6.0,10.0,17.0,16.0,16.0,11.0,6.0,7.0,1.0,16.0,7.0,0.0,0.0,0.0
8370.18,10.0,20.0,7.0,14.0,10.0,7.0,16.0,8.0,7.0,16.0,3.0,3.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781.4659999999985,16.0,8.0,16.0,11.0,17.0,14.0,3.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13076.52,8.0,17.0,20.0,16.0,17.0,11.0,7.0,10.0,7.0,2.0,7.0,14.0,19.0,14.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
6678.36,5.0,6.0,7.0,15.0,17.0,5.0,15.0,7.0,15.0,4.0,5.0,19.0,2.0,16.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4004.292,3.0,7.0,6.0,4.0,20.0,11.0,7.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6457.74,15.0,14.0,4.0,10.0,17.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850.12,14.0,8.0,6.0,16.0,11.0,14.0,6.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9093.06,12.0,4.0,7.0,10.0,15.0,20.0,11.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4945.116,18.0,3.0,15.0,16.0,6.0,3.0,19.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7483.98,15.0,1.0,14.0,16.0,14.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5873.154,6.0,16.0,7.0,10.0,17.0,11.0,19.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9987.42,11.0,6.0,17.0,20.0,19.0,16.0,11.0,15.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13139.28,20.0,19.0,8.0,7.0,3.0,14.0,1.0,15.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773.04,7.0,7.0,7.0,15.0,7.0,3.0,3.0,17.0,20.0,10.0,7.0,8.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12809.4,10.0,19.0,1.0,15.0,11.0,17.0,15.0,14.0,20.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116.716,15.0,4.0,17.0,6.0,20.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13962.84,17.0,6.0,4.0,10.0,3.0,15.0,6.0,7.0,20.0,14.0,3.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9389.82,5.0,5.0,10.0,8.0,14.0,20.0,8.0,8.0,16.0,4.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12891.42,7.0,5.0,3.0,7.0,7.0,11.0,11.0,6.0,20.0,16.0,6.0,7.0,14.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
9917.64,17.0,2.0,14.0,6.0,11.0,7.0,20.0,17.0,17.0,15.0,17.0,1.0,1.0,1.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
14308.98,11.0,11.0,6.0,9.0,11.0,11.0,11.0,1.0,6.0,7.0,7.0,10.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12719.94,19.0,6.0,1.0,10.0,3.0,20.0,4.0,14.0,4.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041.46,15.0,13.0,4.0,11.0,6.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7609.92,17.0,11.0,10.0,14.0,1.0,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4912.332,10.0,7.0,15.0,8.0,16.0,20.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740.686,4.0,17.0,1.0,7.0,10.0,17.0,1.0,19.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3528.384,17.0,17.0,20.0,11.0,7.0,3.0,3.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481.38,19.0,10.0,7.0,1.0,19.0,7.0,17.0,11.0,17.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11219.94,1.0,14.0,18.0,7.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14389.56,14.0,19.0,7.0,3.0,6.0,9.0,15.0,14.0,6.0,8.0,14.0,15.0,8.0,18.0,11.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0
14693.28,7.0,11.0,10.0,15.0,20.0,10.0,3.0,6.0,3.0,16.0,7.0,14.0,11.0,7.0,1.0,3.0,14.0,2.0,12.0,0.0,0.0,0.0
7322.28,3.0,17.0,7.0,3.0,7.0,6.0,15.0,1.0,16.0,10.0,14.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10855.56,17.0,16.0,10.0,14.0,19.0,16.0,11.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882.138,9.0,17.0,10.0,17.0,11.0,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10174.1999999999,10.0,8.0,15.0,1.0,11.0,1.0,17.0,8.0,3.0,17.0,20.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961.72,16.0,17.0,14.0,20.0,11.0,4.0,4.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7934.58,7.0,16.0,11.0,3.0,16.0,15.0,11.0,11.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172.04,12.0,11.0,4.0,4.0,11.0,1.0,16.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9641.82,7.0,15.0,2.0,11.0,20.0,10.0,20.0,17.0,4.0,15.0,2.0,16.0,4.0,1.0,6.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0
7882.56,17.0,17.0,1.0,4.0,11.0,6.0,15.0,6.0,6.0,20.0,9.0,17.0,14.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542.378,10.0,16.0,15.0,3.0,17.0,17.0,4.0,3.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6440.22,10.0,1.0,1.0,10.0,8.0,1.0,1.0,3.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721.12,15.0,5.0,2.0,16.0,5.0,3.0,17.0,11.0,11.0,4.0,14.0,6.0,19.0,20.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
6716.28,11.0,16.0,13.0,7.0,7.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310.04,7.0,7.0,13.0,4.0,11.0,10.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838.428,19.0,6.0,16.0,7.0,4.0,2.0,16.0,11.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217.644,3.0,16.0,1.0,10.0,2.0,13.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6852.9,20.0,3.0,11.0,11.0,19.0,8.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11321.58,8.0,11.0,14.0,8.0,7.0,4.0,7.0,11.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6449.4,19.0,17.0,7.0,11.0,15.0,16.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8779.26,10.0,10.0,15.0,7.0,17.0,11.0,7.0,7.0,7.0,6.0,7.0,4.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709.728,2.0,11.0,8.0,16.0,14.0,17.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8797.8,10.0,10.0,4.0,5.0,10.0,7.0,11.0,4.0,3.0,3.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187.7,3.0,20.0,1.0,1.0,8.0,5.0,3.0,15.0,13.0,4.0,11.0,2.0,2.0,8.0,16.0,6.0,20.0,1.0,20.0,7.0,12.0,0.0
9516.36,16.0,8.0,14.0,14.0,16.0,16.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10078.08,11.0,6.0,17.0,10.0,20.0,4.0,15.0,3.0,10.0,19.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14037.3,3.0,16.0,17.0,19.0,10.0,17.0,15.0,20.0,4.0,16.0,14.0,20.0,3.0,11.0,16.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
10714.6199999999,16.0,16.0,7.0,3.0,20.0,6.0,20.0,4.0,11.0,1.0,3.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721.338,20.0,13.0,1.0,7.0,19.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838.77,20.0,10.0,1.0,20.0,17.0,3.0,8.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622.682,14.0,7.0,1.0,16.0,6.0,20.0,17.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071.2,5.0,15.0,11.0,17.0,8.0,8.0,11.0,11.0,2.0,6.0,15.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409.8,11.0,3.0,1.0,4.0,16.0,16.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206.72,16.0,17.0,15.0,11.0,7.0,14.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13132.44,16.0,11.0,4.0,11.0,17.0,4.0,15.0,14.0,17.0,19.0,6.0,16.0,10.0,8.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0
2683.098,12.0,17.0,5.0,16.0,16.0,5.0,8.0,19.0,15.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5297.502,20.0,1.0,5.0,14.0,11.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11232.3,6.0,19.0,14.0,4.0,16.0,11.0,15.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14726.16,11.0,17.0,4.0,14.0,7.0,20.0,15.0,10.0,4.0,1.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13631.4,10.0,16.0,16.0,11.0,13.0,15.0,3.0,11.0,7.0,13.0,1.0,16.0,3.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304.556,19.0,15.0,4.0,19.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210.08,4.0,20.0,10.0,7.0,17.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347.654,1.0,7.0,3.0,4.0,19.0,3.0,16.0,11.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6014.28,20.0,4.0,11.0,3.0,7.0,8.0,19.0,7.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6114.78,9.0,14.0,17.0,14.0,1.0,5.0,9.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463.5959999999995,2.0,1.0,7.0,4.0,8.0,20.0,7.0,14.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100.316,20.0,1.0,15.0,17.0,17.0,8.0,20.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12975.42,8.0,1.0,20.0,7.0,14.0,4.0,15.0,18.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11003.34,6.0,3.0,11.0,7.0,11.0,10.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15008.88,11.0,16.0,7.0,11.0,8.0,18.0,3.0,10.0,8.0,7.0,4.0,4.0,16.0,14.0,1.0,10.0,6.0,2.0,11.0,12.0,0.0,0.0
8735.46,12.0,17.0,7.0,16.0,15.0,11.0,7.0,3.0,20.0,1.0,7.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6485.1,13.0,11.0,7.0,7.0,6.0,4.0,7.0,19.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8129.22,3.0,11.0,6.0,19.0,19.0,4.0,10.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527.92,11.0,17.0,19.0,7.0,15.0,10.0,15.0,11.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11974.1999999999,3.0,10.0,9.0,15.0,20.0,10.0,10.0,10.0,6.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619.662,3.0,8.0,3.0,15.0,20.0,2.0,1.0,6.0,1.0,6.0,7.0,6.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14494.14,2.0,5.0,7.0,16.0,11.0,3.0,8.0,3.0,6.0,17.0,14.0,10.0,7.0,8.0,13.0,1.0,4.0,11.0,20.0,12.0,0.0,0.0
9299.1,1.0,16.0,20.0,20.0,8.0,8.0,15.0,15.0,11.0,11.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12968.58,4.0,19.0,3.0,14.0,20.0,16.0,20.0,4.0,7.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7793.88,1.0,8.0,1.0,15.0,20.0,4.0,17.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3130.524000000001,9.0,19.0,8.0,4.0,11.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14524.14,10.0,6.0,10.0,11.0,16.0,17.0,11.0,10.0,3.0,7.0,16.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876.0,19.0,1.0,18.0,20.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13055.4,11.0,20.0,3.0,13.0,3.0,1.0,16.0,7.0,11.0,1.0,3.0,15.0,4.0,11.0,6.0,7.0,14.0,12.0,0.0,0.0,0.0,0.0
3718.722,7.0,17.0,7.0,16.0,11.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12121.6199999999,8.0,20.0,20.0,4.0,16.0,7.0,4.0,11.0,15.0,11.0,3.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9060.72,13.0,3.0,7.0,10.0,16.0,7.0,4.0,10.0,10.0,3.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846.04,11.0,7.0,16.0,14.0,1.0,6.0,4.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777.364000000001,9.0,14.0,15.0,16.0,19.0,20.0,8.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12157.98,7.0,3.0,3.0,10.0,3.0,20.0,16.0,4.0,2.0,11.0,1.0,5.0,6.0,11.0,10.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
5587.17,14.0,7.0,16.0,4.0,17.0,4.0,17.0,7.0,5.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677.98,10.0,10.0,1.0,10.0,4.0,10.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10657.14,16.0,15.0,14.0,11.0,4.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980.268,17.0,16.0,17.0,3.0,15.0,16.0,15.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709.728,7.0,4.0,16.0,16.0,16.0,10.0,19.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12146.039999999899,11.0,4.0,20.0,11.0,4.0,17.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798.74,10.0,16.0,7.0,11.0,7.0,10.0,20.0,16.0,2.0,16.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12656.46,18.0,16.0,16.0,15.0,11.0,16.0,17.0,3.0,14.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
